year;abbr;canton;age;sex;population
2000;BS;Basel-Stadt;42;2;
2000;BS;Basel-Stadt;43;2;
2000;BS;Basel-Stadt;44;2;
2000;BS;Basel-Stadt;45;2;
2000;BS;Basel-Stadt;46;2;
2000;BS;Basel-Stadt;47;2;
2000;BS;Basel-Stadt;48;2;
2000;BS;Basel-Stadt;49;2;
2000;BS;Basel-Stadt;50;2;
2000;BS;Basel-Stadt;51;2;
2000;BS;Basel-Stadt;52;2;
2000;BS;Basel-Stadt;53;2;
2000;BS;Basel-Stadt;54;2;
2000;BS;Basel-Stadt;55;2;
2000;BS;Basel-Stadt;56;2;
2000;BS;Basel-Stadt;57;2;
2000;BS;Basel-Stadt;58;2;
2000;BS;Basel-Stadt;59;2;
2000;BS;Basel-Stadt;60;2;
2000;BS;Basel-Stadt;61;2;
2000;BS;Basel-Stadt;62;2;
2000;BS;Basel-Stadt;63;2;
2000;BS;Basel-Stadt;64;2;
2000;BS;Basel-Stadt;65;2;
2000;BS;Basel-Stadt;66;2;
2000;BS;Basel-Stadt;67;2;
2000;BS;Basel-Stadt;68;2;
2000;BS;Basel-Stadt;69;2;
2000;BS;Basel-Stadt;70;2;
2000;BS;Basel-Stadt;71;2;
2000;BS;Basel-Stadt;72;2;
2000;BS;Basel-Stadt;73;2;
2000;BS;Basel-Stadt;74;2;
2000;BS;Basel-Stadt;75;2;
2000;BS;Basel-Stadt;76;2;
2000;BS;Basel-Stadt;77;2;
2000;BS;Basel-Stadt;78;2;
2000;BS;Basel-Stadt;79;2;
2000;BS;Basel-Stadt;80;2;
2000;BS;Basel-Stadt;81;2;
2000;BS;Basel-Stadt;82;2;
2000;BS;Basel-Stadt;83;2;
2000;BS;Basel-Stadt;84;2;
2000;BS;Basel-Stadt;85;2;
2000;BS;Basel-Stadt;86;2;
2000;BS;Basel-Stadt;87;2;
2000;BS;Basel-Stadt;88;2;
2000;BS;Basel-Stadt;89;2;
2000;BS;Basel-Stadt;90;2;
2000;BS;Basel-Stadt;91;2;
2000;BS;Basel-Stadt;92;2;
2000;BS;Basel-Stadt;93;2;
2000;BS;Basel-Stadt;94;2;
2000;BS;Basel-Stadt;95;2;
2000;BS;Basel-Stadt;96;2;
2000;BS;Basel-Stadt;97;2;
2000;BS;Basel-Stadt;98;2;
2000;BS;Basel-Stadt;99+;2;
2000;BL;Basel-Landschaft;0;1;
2000;BL;Basel-Landschaft;1;1;
2000;BL;Basel-Landschaft;2;1;
2000;BL;Basel-Landschaft;3;1;
2000;BL;Basel-Landschaft;4;1;
2000;BL;Basel-Landschaft;5;1;
2000;BL;Basel-Landschaft;6;1;
2000;BL;Basel-Landschaft;7;1;
2000;BL;Basel-Landschaft;8;1;
2000;BL;Basel-Landschaft;9;1;
2000;BL;Basel-Landschaft;10;1;
2000;BL;Basel-Landschaft;11;1;
2000;BL;Basel-Landschaft;12;1;
2000;BL;Basel-Landschaft;13;1;
2000;BL;Basel-Landschaft;14;1;
2000;BL;Basel-Landschaft;15;1;
2000;BL;Basel-Landschaft;16;1;
2000;BL;Basel-Landschaft;17;1;
2000;BL;Basel-Landschaft;18;1;
2000;BL;Basel-Landschaft;19;1;
2000;BL;Basel-Landschaft;20;1;
2000;BL;Basel-Landschaft;21;1;
2000;BL;Basel-Landschaft;22;1;
2000;BL;Basel-Landschaft;23;1;
2000;BL;Basel-Landschaft;24;1;
2000;BL;Basel-Landschaft;25;1;
2000;BL;Basel-Landschaft;26;1;
2000;BL;Basel-Landschaft;27;1;
2000;BL;Basel-Landschaft;28;1;
2000;BL;Basel-Landschaft;29;1;
2000;BL;Basel-Landschaft;30;1;
2000;BL;Basel-Landschaft;31;1;
2000;BL;Basel-Landschaft;32;1;
2000;BL;Basel-Landschaft;33;1;
2000;BL;Basel-Landschaft;34;1;
2000;BL;Basel-Landschaft;35;1;
2000;BL;Basel-Landschaft;36;1;
2000;BL;Basel-Landschaft;37;1;
2000;BL;Basel-Landschaft;38;1;
2000;BL;Basel-Landschaft;39;1;
2000;BL;Basel-Landschaft;40;1;
2000;BL;Basel-Landschaft;41;1;
2000;BL;Basel-Landschaft;42;1;
2000;BL;Basel-Landschaft;43;1;
2000;BL;Basel-Landschaft;44;1;
2000;BL;Basel-Landschaft;45;1;
2000;BL;Basel-Landschaft;46;1;
2000;BL;Basel-Landschaft;47;1;
2000;BL;Basel-Landschaft;48;1;
2000;BL;Basel-Landschaft;49;1;
2000;BL;Basel-Landschaft;50;1;
2000;BL;Basel-Landschaft;51;1;
2000;BL;Basel-Landschaft;52;1;
2000;BL;Basel-Landschaft;53;1;
2000;BL;Basel-Landschaft;54;1;
2000;BL;Basel-Landschaft;55;1;
2000;BL;Basel-Landschaft;56;1;
2000;BL;Basel-Landschaft;57;1;
2000;BL;Basel-Landschaft;58;1;
2000;BL;Basel-Landschaft;59;1;
2000;BL;Basel-Landschaft;60;1;
2000;BL;Basel-Landschaft;61;1;
2000;BL;Basel-Landschaft;62;1;
2000;BL;Basel-Landschaft;63;1;
2000;BL;Basel-Landschaft;64;1;
2000;BL;Basel-Landschaft;65;1;
2000;BL;Basel-Landschaft;66;1;
2000;BL;Basel-Landschaft;67;1;
2000;BL;Basel-Landschaft;68;1;
2000;BL;Basel-Landschaft;69;1;
2000;BL;Basel-Landschaft;70;1;
2000;BL;Basel-Landschaft;71;1;
2000;BL;Basel-Landschaft;72;1;
2000;BL;Basel-Landschaft;73;1;
2000;BL;Basel-Landschaft;74;1;
2000;BL;Basel-Landschaft;75;1;
2000;BL;Basel-Landschaft;76;1;
2000;BL;Basel-Landschaft;77;1;
2000;BL;Basel-Landschaft;78;1;
2000;BL;Basel-Landschaft;79;1;
2000;BL;Basel-Landschaft;80;1;
2000;BL;Basel-Landschaft;81;1;
2000;BL;Basel-Landschaft;82;1;
2000;BL;Basel-Landschaft;83;1;
2000;BL;Basel-Landschaft;84;1;
2000;BL;Basel-Landschaft;85;1;
2000;BL;Basel-Landschaft;86;1;
2000;BL;Basel-Landschaft;87;1;
2000;BL;Basel-Landschaft;88;1;
2000;BL;Basel-Landschaft;89;1;
2000;BL;Basel-Landschaft;90;1;
2000;BL;Basel-Landschaft;91;1;
2000;BL;Basel-Landschaft;92;1;
2000;BL;Basel-Landschaft;93;1;
2000;BL;Basel-Landschaft;94;1;
2000;BL;Basel-Landschaft;95;1;
2000;BL;Basel-Landschaft;96;1;
2000;BL;Basel-Landschaft;97;1;
2000;BL;Basel-Landschaft;98;1;
2000;BL;Basel-Landschaft;99+;1;
2000;BL;Basel-Landschaft;0;2;
2000;BL;Basel-Landschaft;1;2;
2000;BL;Basel-Landschaft;2;2;
2000;BL;Basel-Landschaft;3;2;
2000;BL;Basel-Landschaft;4;2;
2000;BL;Basel-Landschaft;5;2;
2000;BL;Basel-Landschaft;6;2;
2000;BL;Basel-Landschaft;7;2;
2000;BL;Basel-Landschaft;8;2;
2000;BL;Basel-Landschaft;9;2;
2000;BL;Basel-Landschaft;10;2;
2000;BL;Basel-Landschaft;11;2;
2000;BL;Basel-Landschaft;12;2;
2000;BL;Basel-Landschaft;13;2;
2000;BL;Basel-Landschaft;14;2;
2000;BL;Basel-Landschaft;15;2;
2000;BL;Basel-Landschaft;16;2;
2000;BL;Basel-Landschaft;17;2;
2000;BL;Basel-Landschaft;18;2;
2000;BL;Basel-Landschaft;19;2;
2000;BL;Basel-Landschaft;20;2;
2000;BL;Basel-Landschaft;21;2;
2000;BL;Basel-Landschaft;22;2;
2000;BL;Basel-Landschaft;23;2;
2000;BL;Basel-Landschaft;24;2;
2000;BL;Basel-Landschaft;25;2;
2000;BL;Basel-Landschaft;26;2;
2000;BL;Basel-Landschaft;27;2;
2000;BL;Basel-Landschaft;28;2;
2000;BL;Basel-Landschaft;29;2;
2000;BL;Basel-Landschaft;30;2;
2000;BL;Basel-Landschaft;31;2;
2000;BL;Basel-Landschaft;32;2;
2000;BL;Basel-Landschaft;33;2;
2000;BL;Basel-Landschaft;34;2;
2000;BL;Basel-Landschaft;35;2;
2000;BL;Basel-Landschaft;36;2;
2000;BL;Basel-Landschaft;37;2;
2000;BL;Basel-Landschaft;38;2;
2000;BL;Basel-Landschaft;39;2;
2000;BL;Basel-Landschaft;40;2;
2000;BL;Basel-Landschaft;41;2;
2000;BL;Basel-Landschaft;42;2;
2000;BL;Basel-Landschaft;43;2;
2000;BL;Basel-Landschaft;44;2;
2000;BL;Basel-Landschaft;45;2;
2000;BL;Basel-Landschaft;46;2;
2000;BL;Basel-Landschaft;47;2;
2000;BL;Basel-Landschaft;48;2;
2000;BL;Basel-Landschaft;49;2;
2000;BL;Basel-Landschaft;50;2;
2000;BL;Basel-Landschaft;51;2;
2000;BL;Basel-Landschaft;52;2;
2000;BL;Basel-Landschaft;53;2;
2000;BL;Basel-Landschaft;54;2;
2000;BL;Basel-Landschaft;55;2;
2000;BL;Basel-Landschaft;56;2;
2000;BL;Basel-Landschaft;57;2;
2000;BL;Basel-Landschaft;58;2;
2000;BL;Basel-Landschaft;59;2;
2000;BL;Basel-Landschaft;60;2;
2000;BL;Basel-Landschaft;61;2;
2000;BL;Basel-Landschaft;62;2;
2000;BL;Basel-Landschaft;63;2;
2000;BL;Basel-Landschaft;64;2;
2000;BL;Basel-Landschaft;65;2;
2000;BL;Basel-Landschaft;66;2;
2000;BL;Basel-Landschaft;67;2;
2000;BL;Basel-Landschaft;68;2;
2000;BL;Basel-Landschaft;69;2;
2000;BL;Basel-Landschaft;70;2;
2000;BL;Basel-Landschaft;71;2;
2000;BL;Basel-Landschaft;72;2;
2000;BL;Basel-Landschaft;73;2;
2000;BL;Basel-Landschaft;74;2;
2000;BL;Basel-Landschaft;75;2;
2000;BL;Basel-Landschaft;76;2;
2000;BL;Basel-Landschaft;77;2;
2000;BL;Basel-Landschaft;78;2;
2000;BL;Basel-Landschaft;79;2;
2000;BL;Basel-Landschaft;80;2;
2000;BL;Basel-Landschaft;81;2;
2000;BL;Basel-Landschaft;82;2;
2000;BL;Basel-Landschaft;83;2;
2000;BL;Basel-Landschaft;84;2;
2000;BL;Basel-Landschaft;85;2;
2000;BL;Basel-Landschaft;86;2;
2000;BL;Basel-Landschaft;87;2;
2000;BL;Basel-Landschaft;88;2;
2000;BL;Basel-Landschaft;89;2;
2000;BL;Basel-Landschaft;90;2;
2000;BL;Basel-Landschaft;91;2;
2000;BL;Basel-Landschaft;92;2;
2000;BL;Basel-Landschaft;93;2;
2000;BL;Basel-Landschaft;94;2;
2000;BL;Basel-Landschaft;95;2;
2000;BL;Basel-Landschaft;96;2;
2000;BL;Basel-Landschaft;97;2;
2000;BL;Basel-Landschaft;98;2;
2000;BL;Basel-Landschaft;99+;2;
2000;SH;Schaffhausen;0;1;
2000;SH;Schaffhausen;1;1;
2000;SH;Schaffhausen;2;1;
2000;SH;Schaffhausen;3;1;
2000;SH;Schaffhausen;4;1;
2000;SH;Schaffhausen;5;1;
2000;SH;Schaffhausen;6;1;
2000;SH;Schaffhausen;7;1;
2000;SH;Schaffhausen;8;1;
2000;SH;Schaffhausen;9;1;
2000;SH;Schaffhausen;10;1;
2000;SH;Schaffhausen;11;1;
2000;SH;Schaffhausen;12;1;
2000;SH;Schaffhausen;13;1;
2000;SH;Schaffhausen;14;1;
2000;SH;Schaffhausen;15;1;
2000;SH;Schaffhausen;16;1;
2000;SH;Schaffhausen;17;1;
2000;SH;Schaffhausen;18;1;
2000;SH;Schaffhausen;19;1;
2000;SH;Schaffhausen;20;1;
2000;SH;Schaffhausen;21;1;
2000;SH;Schaffhausen;22;1;
2000;SH;Schaffhausen;23;1;
2000;SH;Schaffhausen;24;1;
2000;SH;Schaffhausen;25;1;
2000;SH;Schaffhausen;26;1;
2000;SH;Schaffhausen;27;1;
2000;SH;Schaffhausen;28;1;
2000;SH;Schaffhausen;29;1;
2000;SH;Schaffhausen;30;1;
2000;SH;Schaffhausen;31;1;
2000;SH;Schaffhausen;32;1;
2000;SH;Schaffhausen;33;1;
2000;SH;Schaffhausen;34;1;
2000;SH;Schaffhausen;35;1;
2000;SH;Schaffhausen;36;1;
2000;SH;Schaffhausen;37;1;
2000;SH;Schaffhausen;38;1;
2000;SH;Schaffhausen;39;1;
2000;SH;Schaffhausen;40;1;
2000;SH;Schaffhausen;41;1;
2000;SH;Schaffhausen;42;1;
2000;SH;Schaffhausen;43;1;
2000;SH;Schaffhausen;44;1;
2000;SH;Schaffhausen;45;1;
2000;SH;Schaffhausen;46;1;
2000;SH;Schaffhausen;47;1;
2000;SH;Schaffhausen;48;1;
2000;SH;Schaffhausen;49;1;
2000;SH;Schaffhausen;50;1;
2000;SH;Schaffhausen;51;1;
2000;SH;Schaffhausen;52;1;
2000;SH;Schaffhausen;53;1;
2000;SH;Schaffhausen;54;1;
2000;SH;Schaffhausen;55;1;
2000;SH;Schaffhausen;56;1;
2000;SH;Schaffhausen;57;1;
2000;SH;Schaffhausen;58;1;
2000;SH;Schaffhausen;59;1;
2000;SH;Schaffhausen;60;1;
2000;SH;Schaffhausen;61;1;
2000;SH;Schaffhausen;62;1;
2000;SH;Schaffhausen;63;1;
2000;SH;Schaffhausen;64;1;
2000;SH;Schaffhausen;65;1;
2000;SH;Schaffhausen;66;1;
2000;SH;Schaffhausen;67;1;
2000;SH;Schaffhausen;68;1;
2000;SH;Schaffhausen;69;1;
2000;SH;Schaffhausen;70;1;
2000;SH;Schaffhausen;71;1;
2000;SH;Schaffhausen;72;1;
2000;SH;Schaffhausen;73;1;
2000;SH;Schaffhausen;74;1;
2000;SH;Schaffhausen;75;1;
2000;SH;Schaffhausen;76;1;
2000;SH;Schaffhausen;77;1;
2000;SH;Schaffhausen;78;1;
2000;SH;Schaffhausen;79;1;
2000;SH;Schaffhausen;80;1;
2000;SH;Schaffhausen;81;1;
2000;SH;Schaffhausen;82;1;
2000;SH;Schaffhausen;83;1;
2000;SH;Schaffhausen;84;1;
2000;SH;Schaffhausen;85;1;
2000;SH;Schaffhausen;86;1;
2000;SH;Schaffhausen;87;1;
2000;SH;Schaffhausen;88;1;
2000;SH;Schaffhausen;89;1;
2000;SH;Schaffhausen;90;1;
2000;SH;Schaffhausen;91;1;
2000;SH;Schaffhausen;92;1;
2000;SH;Schaffhausen;93;1;
2000;SH;Schaffhausen;94;1;
2000;SH;Schaffhausen;95;1;
2000;SH;Schaffhausen;96;1;
2000;SH;Schaffhausen;97;1;
2000;SH;Schaffhausen;98;1;
2000;SH;Schaffhausen;99+;1;
2000;SH;Schaffhausen;0;2;
2000;SH;Schaffhausen;1;2;
2000;SH;Schaffhausen;2;2;
2000;SH;Schaffhausen;3;2;
2000;SH;Schaffhausen;4;2;
2000;SH;Schaffhausen;5;2;
2000;SH;Schaffhausen;6;2;
2000;SH;Schaffhausen;7;2;
2000;SH;Schaffhausen;8;2;
2000;SH;Schaffhausen;9;2;
2000;SH;Schaffhausen;10;2;
2000;SH;Schaffhausen;11;2;
2000;SH;Schaffhausen;12;2;
2000;SH;Schaffhausen;13;2;
2000;SH;Schaffhausen;14;2;
2000;SH;Schaffhausen;15;2;
2000;SH;Schaffhausen;16;2;
2000;SH;Schaffhausen;17;2;
2000;SH;Schaffhausen;18;2;
2000;SH;Schaffhausen;19;2;
2000;SH;Schaffhausen;20;2;
2000;SH;Schaffhausen;21;2;
2000;SH;Schaffhausen;22;2;
2000;SH;Schaffhausen;23;2;
2000;SH;Schaffhausen;24;2;
2000;SH;Schaffhausen;25;2;
2000;SH;Schaffhausen;26;2;
2000;SH;Schaffhausen;27;2;
2000;SH;Schaffhausen;28;2;
2000;SH;Schaffhausen;29;2;
2000;SH;Schaffhausen;30;2;
2000;SH;Schaffhausen;31;2;
2000;SH;Schaffhausen;32;2;
2000;SH;Schaffhausen;33;2;
2000;SH;Schaffhausen;34;2;
2000;SH;Schaffhausen;35;2;
2000;SH;Schaffhausen;36;2;
2000;SH;Schaffhausen;37;2;
2000;SH;Schaffhausen;38;2;
2000;SH;Schaffhausen;39;2;
2000;SH;Schaffhausen;40;2;
2000;SH;Schaffhausen;41;2;
2000;SH;Schaffhausen;42;2;
2000;SH;Schaffhausen;43;2;
2000;SH;Schaffhausen;44;2;
2000;SH;Schaffhausen;45;2;
2000;SH;Schaffhausen;46;2;
2000;SH;Schaffhausen;47;2;
2000;SH;Schaffhausen;48;2;
2000;SH;Schaffhausen;49;2;
2000;SH;Schaffhausen;50;2;
2000;SH;Schaffhausen;51;2;
2000;SH;Schaffhausen;52;2;
2000;SH;Schaffhausen;53;2;
2000;SH;Schaffhausen;54;2;
2000;SH;Schaffhausen;55;2;
2000;SH;Schaffhausen;56;2;
2000;SH;Schaffhausen;57;2;
2000;SH;Schaffhausen;58;2;
2000;SH;Schaffhausen;59;2;
2000;SH;Schaffhausen;60;2;
2000;SH;Schaffhausen;61;2;
2000;SH;Schaffhausen;62;2;
2000;SH;Schaffhausen;63;2;
2000;SH;Schaffhausen;64;2;
2000;SH;Schaffhausen;65;2;
2000;SH;Schaffhausen;66;2;
2000;SH;Schaffhausen;67;2;
2000;SH;Schaffhausen;68;2;
2000;SH;Schaffhausen;69;2;
2000;SH;Schaffhausen;70;2;
2000;SH;Schaffhausen;71;2;
2000;SH;Schaffhausen;72;2;
2000;SH;Schaffhausen;73;2;
2000;SH;Schaffhausen;74;2;
2000;SH;Schaffhausen;75;2;
2000;SH;Schaffhausen;76;2;
2000;SH;Schaffhausen;77;2;
2000;SH;Schaffhausen;78;2;
2000;SH;Schaffhausen;79;2;
2000;SH;Schaffhausen;80;2;
2000;SH;Schaffhausen;81;2;
2000;SH;Schaffhausen;82;2;
2000;SH;Schaffhausen;83;2;
2000;SH;Schaffhausen;84;2;
2000;SH;Schaffhausen;85;2;
2000;SH;Schaffhausen;86;2;
2000;SH;Schaffhausen;87;2;
2000;SH;Schaffhausen;88;2;
2000;SH;Schaffhausen;89;2;
2000;SH;Schaffhausen;90;2;
2000;SH;Schaffhausen;91;2;
2000;SH;Schaffhausen;92;2;
2000;SH;Schaffhausen;93;2;
2000;SH;Schaffhausen;94;2;
2000;SH;Schaffhausen;95;2;
2000;SH;Schaffhausen;96;2;
2000;SH;Schaffhausen;97;2;
2000;SH;Schaffhausen;98;2;
2000;SH;Schaffhausen;99+;2;
2000;AR;Appenzell A.Rh.;0;1;
2000;AR;Appenzell A.Rh.;1;1;
2000;AR;Appenzell A.Rh.;2;1;
2000;AR;Appenzell A.Rh.;3;1;
2000;AR;Appenzell A.Rh.;4;1;
2000;AR;Appenzell A.Rh.;5;1;
2000;AR;Appenzell A.Rh.;6;1;
2000;AR;Appenzell A.Rh.;7;1;
2000;AR;Appenzell A.Rh.;8;1;
2000;AR;Appenzell A.Rh.;9;1;
2000;AR;Appenzell A.Rh.;10;1;
2000;AR;Appenzell A.Rh.;11;1;
2000;AR;Appenzell A.Rh.;12;1;
2000;AR;Appenzell A.Rh.;13;1;
2000;AR;Appenzell A.Rh.;14;1;
2000;AR;Appenzell A.Rh.;15;1;
2000;AR;Appenzell A.Rh.;16;1;
2000;AR;Appenzell A.Rh.;17;1;
2000;AR;Appenzell A.Rh.;18;1;
2000;AR;Appenzell A.Rh.;19;1;
2000;AR;Appenzell A.Rh.;20;1;
2000;AR;Appenzell A.Rh.;21;1;
2000;AR;Appenzell A.Rh.;22;1;
2000;AR;Appenzell A.Rh.;23;1;
2000;AR;Appenzell A.Rh.;24;1;
2000;AR;Appenzell A.Rh.;25;1;
2000;AR;Appenzell A.Rh.;26;1;
2000;AR;Appenzell A.Rh.;27;1;
2000;AR;Appenzell A.Rh.;28;1;
2000;AR;Appenzell A.Rh.;29;1;
2000;AR;Appenzell A.Rh.;30;1;
2000;AR;Appenzell A.Rh.;31;1;
2000;AR;Appenzell A.Rh.;32;1;
2000;AR;Appenzell A.Rh.;33;1;
2000;AR;Appenzell A.Rh.;34;1;
2000;AR;Appenzell A.Rh.;35;1;
2000;AR;Appenzell A.Rh.;36;1;
2000;AR;Appenzell A.Rh.;37;1;
2000;AR;Appenzell A.Rh.;38;1;
2000;AR;Appenzell A.Rh.;39;1;
2000;AR;Appenzell A.Rh.;40;1;
2000;AR;Appenzell A.Rh.;41;1;
2000;AR;Appenzell A.Rh.;42;1;
2000;AR;Appenzell A.Rh.;43;1;
2000;AR;Appenzell A.Rh.;44;1;
2000;AR;Appenzell A.Rh.;45;1;
2000;AR;Appenzell A.Rh.;46;1;
2000;AR;Appenzell A.Rh.;47;1;
2000;AR;Appenzell A.Rh.;48;1;
2000;AR;Appenzell A.Rh.;49;1;
2000;AR;Appenzell A.Rh.;50;1;
2000;AR;Appenzell A.Rh.;51;1;
2000;AR;Appenzell A.Rh.;52;1;
2000;AR;Appenzell A.Rh.;53;1;
2000;AR;Appenzell A.Rh.;54;1;
2000;AR;Appenzell A.Rh.;55;1;
2000;AR;Appenzell A.Rh.;56;1;
2000;AR;Appenzell A.Rh.;57;1;
2000;AR;Appenzell A.Rh.;58;1;
2000;AR;Appenzell A.Rh.;59;1;
2000;AR;Appenzell A.Rh.;60;1;
2000;AR;Appenzell A.Rh.;61;1;
2000;AR;Appenzell A.Rh.;62;1;
2000;AR;Appenzell A.Rh.;63;1;
2000;AR;Appenzell A.Rh.;64;1;
2000;AR;Appenzell A.Rh.;65;1;
2000;AR;Appenzell A.Rh.;66;1;
2000;AR;Appenzell A.Rh.;67;1;
2000;AR;Appenzell A.Rh.;68;1;
2000;AR;Appenzell A.Rh.;69;1;
2000;AR;Appenzell A.Rh.;70;1;
2000;AR;Appenzell A.Rh.;71;1;
2000;AR;Appenzell A.Rh.;72;1;
2000;AR;Appenzell A.Rh.;73;1;
2000;AR;Appenzell A.Rh.;74;1;
2000;AR;Appenzell A.Rh.;75;1;
2000;AR;Appenzell A.Rh.;76;1;
2000;AR;Appenzell A.Rh.;77;1;
2000;AR;Appenzell A.Rh.;78;1;
2000;AR;Appenzell A.Rh.;79;1;
2000;AR;Appenzell A.Rh.;80;1;
2000;AR;Appenzell A.Rh.;81;1;
2000;AR;Appenzell A.Rh.;82;1;
2000;AR;Appenzell A.Rh.;83;1;
2000;AR;Appenzell A.Rh.;84;1;
2000;AR;Appenzell A.Rh.;85;1;
2000;AR;Appenzell A.Rh.;86;1;
2000;AR;Appenzell A.Rh.;87;1;
2000;AR;Appenzell A.Rh.;88;1;
2000;AR;Appenzell A.Rh.;89;1;
2000;AR;Appenzell A.Rh.;90;1;
2000;AR;Appenzell A.Rh.;91;1;
2000;AR;Appenzell A.Rh.;92;1;
2000;AR;Appenzell A.Rh.;93;1;
2000;AR;Appenzell A.Rh.;94;1;
2000;AR;Appenzell A.Rh.;95;1;
2000;AR;Appenzell A.Rh.;96;1;
2000;AR;Appenzell A.Rh.;97;1;
2000;AR;Appenzell A.Rh.;98;1;
2000;AR;Appenzell A.Rh.;99+;1;
2000;AR;Appenzell A.Rh.;0;2;
2000;AR;Appenzell A.Rh.;1;2;
2000;AR;Appenzell A.Rh.;2;2;
2000;AR;Appenzell A.Rh.;3;2;
2000;AR;Appenzell A.Rh.;4;2;
2000;AR;Appenzell A.Rh.;5;2;
2000;AR;Appenzell A.Rh.;6;2;
2000;AR;Appenzell A.Rh.;7;2;
2000;AR;Appenzell A.Rh.;8;2;
2000;AR;Appenzell A.Rh.;9;2;
2000;AR;Appenzell A.Rh.;10;2;
2000;AR;Appenzell A.Rh.;11;2;
2000;AR;Appenzell A.Rh.;12;2;
2000;AR;Appenzell A.Rh.;13;2;
2000;AR;Appenzell A.Rh.;14;2;
2000;AR;Appenzell A.Rh.;15;2;
2000;AR;Appenzell A.Rh.;16;2;
2000;AR;Appenzell A.Rh.;17;2;
2000;AR;Appenzell A.Rh.;18;2;
2000;AR;Appenzell A.Rh.;19;2;
2000;AR;Appenzell A.Rh.;20;2;
2000;AR;Appenzell A.Rh.;21;2;
2000;AR;Appenzell A.Rh.;22;2;
2000;AR;Appenzell A.Rh.;23;2;
2000;AR;Appenzell A.Rh.;24;2;
2000;AR;Appenzell A.Rh.;25;2;
2000;AR;Appenzell A.Rh.;26;2;
2000;AR;Appenzell A.Rh.;27;2;
2000;AR;Appenzell A.Rh.;28;2;
2000;AR;Appenzell A.Rh.;29;2;
2000;AR;Appenzell A.Rh.;30;2;
2000;AR;Appenzell A.Rh.;31;2;
2000;AR;Appenzell A.Rh.;32;2;
2000;AR;Appenzell A.Rh.;33;2;
2000;AR;Appenzell A.Rh.;34;2;
2000;AR;Appenzell A.Rh.;35;2;
2000;AR;Appenzell A.Rh.;36;2;
2000;AR;Appenzell A.Rh.;37;2;
2000;AR;Appenzell A.Rh.;38;2;
2000;AR;Appenzell A.Rh.;39;2;
2000;AR;Appenzell A.Rh.;40;2;
2000;AR;Appenzell A.Rh.;41;2;
2000;AR;Appenzell A.Rh.;42;2;
2000;AR;Appenzell A.Rh.;43;2;
2000;AR;Appenzell A.Rh.;44;2;
2000;AR;Appenzell A.Rh.;45;2;
2000;AR;Appenzell A.Rh.;46;2;
2000;AR;Appenzell A.Rh.;47;2;
2000;AR;Appenzell A.Rh.;48;2;
2000;AR;Appenzell A.Rh.;49;2;
2000;AR;Appenzell A.Rh.;50;2;
2000;AR;Appenzell A.Rh.;51;2;
2000;AR;Appenzell A.Rh.;52;2;
2000;AR;Appenzell A.Rh.;53;2;
2000;AR;Appenzell A.Rh.;54;2;
2000;AR;Appenzell A.Rh.;55;2;
2000;AR;Appenzell A.Rh.;56;2;
2000;AR;Appenzell A.Rh.;57;2;
2000;AR;Appenzell A.Rh.;58;2;
2000;AR;Appenzell A.Rh.;59;2;
2000;AR;Appenzell A.Rh.;60;2;
2000;AR;Appenzell A.Rh.;61;2;
2000;AR;Appenzell A.Rh.;62;2;
2000;AR;Appenzell A.Rh.;63;2;
2000;AR;Appenzell A.Rh.;64;2;
2000;AR;Appenzell A.Rh.;65;2;
2000;AR;Appenzell A.Rh.;66;2;
2000;AR;Appenzell A.Rh.;67;2;
2000;AR;Appenzell A.Rh.;68;2;
2000;AR;Appenzell A.Rh.;69;2;
2000;AR;Appenzell A.Rh.;70;2;
2000;AR;Appenzell A.Rh.;71;2;
2000;AR;Appenzell A.Rh.;72;2;
2000;AR;Appenzell A.Rh.;73;2;
2000;AR;Appenzell A.Rh.;74;2;
2000;AR;Appenzell A.Rh.;75;2;
2000;AR;Appenzell A.Rh.;76;2;
2000;AR;Appenzell A.Rh.;77;2;
2000;AR;Appenzell A.Rh.;78;2;
2000;AR;Appenzell A.Rh.;79;2;
2000;AR;Appenzell A.Rh.;80;2;
2000;AR;Appenzell A.Rh.;81;2;
2000;AR;Appenzell A.Rh.;82;2;
2000;AR;Appenzell A.Rh.;83;2;
2000;AR;Appenzell A.Rh.;84;2;
2000;AR;Appenzell A.Rh.;85;2;
2000;AR;Appenzell A.Rh.;86;2;
2000;AR;Appenzell A.Rh.;87;2;
2000;AR;Appenzell A.Rh.;88;2;
2000;AR;Appenzell A.Rh.;89;2;
2000;AR;Appenzell A.Rh.;90;2;
2000;AR;Appenzell A.Rh.;91;2;
2000;AR;Appenzell A.Rh.;92;2;
2000;AR;Appenzell A.Rh.;93;2;
2000;AR;Appenzell A.Rh.;94;2;
2000;AR;Appenzell A.Rh.;95;2;
2000;AR;Appenzell A.Rh.;96;2;
2000;AR;Appenzell A.Rh.;97;2;
2000;AR;Appenzell A.Rh.;98;2;
2000;AR;Appenzell A.Rh.;99+;2;
2000;AI;Appenzell I.Rh.;0;1;
2000;AI;Appenzell I.Rh.;1;1;
2000;AI;Appenzell I.Rh.;2;1;
2000;AI;Appenzell I.Rh.;3;1;
2000;AI;Appenzell I.Rh.;4;1;
2000;AI;Appenzell I.Rh.;5;1;
2000;AI;Appenzell I.Rh.;6;1;
2000;AI;Appenzell I.Rh.;7;1;
2000;AI;Appenzell I.Rh.;8;1;
